reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
20d4fcac-a0bb-400c-ac59-06be4bdec12b,Joseph Mama,https://play-lh.googleusercontent.com/a-/ALV-UjWujTGhN7O4E7pvVwEmYWvdxyjRr-BSO7syJ9H0Y1ZzW26t7aqy,Good experience on Facebook.,4,0,487.1.0.74.74,2024-10-28 13:20:05,,,487.1.0.74.74,Facebook
2841ebc0-aca8-4512-8205-feee88f7ca67,Suresh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKcV-UVMf0nsFK8Hp3_T1e6RjAyX59gGdKPt8DzPsVCkIapSg=mo,an,5,0,,2024-10-28 13:19:32,,,,Facebook
2cbfc77e-803a-49d7-a215-c1ecfceccd53,Sohail Abbas,https://play-lh.googleusercontent.com/a/ACg8ocJQH97eDDTR6zBqw89oI61MllROdeveRi3Ezb_rykOpTfFVoA=mo,facebook,5,0,,2024-10-28 13:19:31,,,,Facebook
de265c09-5c98-4ddb-9c95-ccb54d955d35,Kishor Mondal,https://play-lh.googleusercontent.com/a/ACg8ocLXMXen0bn6l3Y-gwxVPW6N02Wyht_6aYNvA5Z8-uxFBjZJYA=mo,Facebook vedio & reels not showing,1,0,487.1.0.74.74,2024-10-28 13:18:54,,,487.1.0.74.74,Facebook
bc5fce7f-14aa-4805-94c7-ce2023f13402,Wilson Noelle,https://play-lh.googleusercontent.com/a-/ALV-UjWcrtjrHzsLmxjfOwsZLzKTPsJM8MBVLe1hm7p-YD5z2gIOIpM,good,5,0,487.1.0.74.74,2024-10-28 13:18:40,,,487.1.0.74.74,Facebook
8e4f772a-6f8d-4a04-8bb7-9eb4eea30112,Mohammad Rana,https://play-lh.googleusercontent.com/a-/ALV-UjVpQmta7Z74dMh0b5HnrZT90kPvU9b4SWxGBt3RjmC5bUxM_OM,good,1,0,483.0.0.51.72,2024-10-28 13:18:28,,,483.0.0.51.72,Facebook
60a644cd-5b8f-44c1-941d-b856f3df1f02,Rodulfo Arnoco,https://play-lh.googleusercontent.com/a/ACg8ocJrIbwu5QVFwqJOKizAJIxVgDuHKLJhR0D8lTfAK552XnYhDw=mo,happy,5,0,486.0.0.66.70,2024-10-28 13:17:52,,,486.0.0.66.70,Facebook
02396db6-e872-4370-bde3-8bbb895027e5,Nge Pyae Sone Aung,https://play-lh.googleusercontent.com/a/ACg8ocJYZCQ0SAweGlQuMUDuDzGZbeLf12LLgijiG7p6wdam9h5f_Q=mo,Don't show everyone,1,0,487.1.0.74.74,2024-10-28 13:16:37,,,487.1.0.74.74,Facebook
07efd583-9684-402b-a83e-fa1d5522ad20,RuhulAmin RuhulAmin,https://play-lh.googleusercontent.com/a-/ALV-UjUd_2pl78T5Pl4wG7m0JA4K2jeUuuUN3Av18hBVRsqAY_ovrig,RhunlAnm,4,0,487.1.0.74.74,2024-10-28 13:15:22,,,487.1.0.74.74,Facebook
30ce21bf-f214-4c9a-afc2-2023bc0e083e,K S,https://play-lh.googleusercontent.com/a-/ALV-UjXMaycMdQJfz1E9xTGMNXqcT9tmdkU0BK2vtNuZdj6ucDI4J4o,gpod,4,0,487.1.0.74.74,2024-10-28 13:15:02,,,487.1.0.74.74,Facebook
895921e4-dbd9-4f9b-a943-249392ccbb34,Burri Rakesh,https://play-lh.googleusercontent.com/a/ACg8ocJmGMdh5qt0Bdd06bEzNHpS0wqK5wzUDVwA0pf9cSsTaCYOzA=mo,good,5,0,,2024-10-28 13:14:57,,,,Facebook
b54c7d0c-35d4-4b52-ac30-da68c3c07df1,Juliet Michael,https://play-lh.googleusercontent.com/a/ACg8ocJaVPFEtL4T2NBkxr2JGsnSoaVJkRcjMcH1K8qHJMb2Ba3XliM=mo,Trustworthy...so far,5,0,484.0.0.63.83,2024-10-28 13:14:25,,,484.0.0.63.83,Facebook
44e362ea-12e1-40af-b4f9-6b5aca9a930c,jaan zeb,https://play-lh.googleusercontent.com/a/ACg8ocLaDO6rN0Jqz9ILo4XRmntgbnH5VgtsOx6XdLpOiyf00dm1_A=mo,Very good,1,0,,2024-10-28 13:14:21,,,,Facebook
5dc96918-1ffb-462f-a522-5f1ec693f8ab,christian barit,https://play-lh.googleusercontent.com/a-/ALV-UjWmkttOm7wCpuBKiXFSjsv-8WW8i1pqQXwomWT6o-HY6e4TpDXg,Very goos,5,0,436.0.0.35.101,2024-10-28 13:13:37,,,436.0.0.35.101,Facebook
aefc5d34-40d3-4cde-8e82-22b4982a3e2c,Jonna Sioson,https://play-lh.googleusercontent.com/a-/ALV-UjUKo2e7SSUAOldbS9RwHl2WLa1Tf6hnqYMb_RXg21GjwKhbsj4A,maganda,5,0,487.1.0.74.74,2024-10-28 13:13:27,,,487.1.0.74.74,Facebook
1d978898-81b6-40d7-b544-701e32ad8000,Sitiveni Kata,https://play-lh.googleusercontent.com/a-/ALV-UjVWHno8QyixLwKYzroFO2DKk_RVai2CbwbhKG2uSWOEqEi58Do,Like,5,0,,2024-10-28 13:13:20,,,,Facebook
3197f710-4676-4ed4-b457-17f8988109df,Md. Jabed,https://play-lh.googleusercontent.com/a/ACg8ocK80R67x9o43aRTa95MHDHCYlVyeAylS9k6J6oHSRBuLFO9=mo,Md.jabed,1,0,436.0.0.35.101,2024-10-28 13:12:37,,,436.0.0.35.101,Facebook
eda3f560-508b-4dbe-bb5a-ca3bc71a591a,Mary Grace Sebial,https://play-lh.googleusercontent.com/a/ACg8ocJyHDZ2viK762LfNc_24CbKp5UKT0vASF_4AS7t0YBkwHHGBA=mo,maganda po,5,0,486.0.0.66.70,2024-10-28 13:12:17,,,486.0.0.66.70,Facebook
522d8fab-c360-4000-8005-af54d89df4bd,Md akash Molla,https://play-lh.googleusercontent.com/a-/ALV-UjXcok_Rv57rRqKj3doQitfwk7MJHNeNE7TnTLLlm4P_Bt8uv_k,Good app,5,0,,2024-10-28 13:12:16,,,,Facebook
457ef502-c39d-44e1-b572-46e0724ebb8d,Black Luise,https://play-lh.googleusercontent.com/a/ACg8ocKgmyo6kiWiMNn1xw0lXYoEB4OGaWhjaUrIf5DAqypXboFdxA=mo,op,5,0,,2024-10-28 13:12:09,,,,Facebook
e23ecbcd-5bc7-4db8-820a-e6a6ec48b9ef,QWER KKHH,https://play-lh.googleusercontent.com/a/ACg8ocJ5lfAXDrmFugj7KhRKxHMXEvyEW1bx4lySuhVW2m1Q3cUXlA=mo,الیاسو کنداهاری,5,0,,2024-10-28 13:12:02,,,,Facebook
cbafd47b-5162-4e81-8dcd-0b43f2d60d8d,JaBoom Gonzales,https://play-lh.googleusercontent.com/a-/ALV-UjU_6ZRP3DhIzl_IWrTKQOb4GhNHW4tfiSrAAXIbSOL9fV-18Kk,yummy and yumyum,5,0,487.1.0.74.74,2024-10-28 13:11:53,,,487.1.0.74.74,Facebook
3fc04e56-3cb8-44f4-95ea-84d7cfe81b98,Supriya Sen,https://play-lh.googleusercontent.com/a/ACg8ocK1fTSZ4UCVVqL26HYHW1CVPU1tF6AycXGFIPDj5TWAlWHaQA=mo,This not good,5,0,487.1.0.74.74,2024-10-28 13:11:44,,,487.1.0.74.74,Facebook
242b8319-ed7a-4c46-902d-73e84faa033d,Jyoti Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKqSi_mpvGSc0oa67CpNNnouAolg242teZzYaxFXazhnLX2gA=mo,great food,5,0,,2024-10-28 13:11:13,,,,Facebook
1a7946b2-839c-4893-b6b4-eff094d78d19,Ayandoye Blessing,https://play-lh.googleusercontent.com/a/ACg8ocKu-3KOtXTm24WA_x2_5C_xG24IQUgmHTR_yBuK5RJXg4FfmA=mo,"Join us, let's equip this little ones for Christ and this is exactly what The Full Armour of God Children Foundation does",5,0,468.1.0.56.78,2024-10-28 13:10:19,,,468.1.0.56.78,Facebook
b7eb718f-5dda-4669-9e33-2a257eea1267,rubennazareno rubennazareno,https://play-lh.googleusercontent.com/a-/ALV-UjW6ClzXHonqx7sZrvv_rlioMffkOcjyAiNkE3IZoaEMamkAYR8,NICE,5,0,485.0.0.70.77,2024-10-28 13:09:27,,,485.0.0.70.77,Facebook
6c39c6e5-3b4f-4580-8f47-27d7a88d649b,Hafiz Imtiaz 739,https://play-lh.googleusercontent.com/a-/ALV-UjVvWJoL5_iStgQB1_cQ5u5FedXId1DovKe4Fn8AnV_DSwcYPt65,Good,5,0,487.1.0.74.74,2024-10-28 13:09:27,,,487.1.0.74.74,Facebook
6b8ae355-8b81-4e2f-a6ca-d487ad83a25d,Sachin Maddeshiya,https://play-lh.googleusercontent.com/a/ACg8ocJncHUWnQPRCL_AotR7tjRuJrlq5YU7ve-NBHFEMHMRR_oWwQ=mo,Sachin Tendulkar is there in time and I return home 🏠 you too and we are in time and consideration on my own business kar ke na fjgkfjh and we can get the best for your exam results you can do the same and I rf hai ki wo na Sikh le kar ke rakh na Sikh community to you in,5,0,487.1.0.74.74,2024-10-28 13:09:04,,,487.1.0.74.74,Facebook
a52b96ec-0d20-4812-b709-e640a4270d05,Xyn thia,https://play-lh.googleusercontent.com/a/ACg8ocLGPhs7jueItAOY87U-6lgLdirg2kfiXkSJWv9SJ3wbX_Iv4g=mo,Good because I can see anything Ex: mydays post video reel and have much friends,5,0,,2024-10-28 13:08:46,,,,Facebook
8b6e9b4c-e9ca-4a57-af68-1bc00f88ad01,Rufina Dulogmanding,https://play-lh.googleusercontent.com/a/ACg8ocKalUYTLD3u6lZcHlZQqFJNv1oOdhRSWeY_kKuWTvQNP7PvFg=mo,Amazing,1,0,487.1.0.74.74,2024-10-28 13:08:23,,,487.1.0.74.74,Facebook
54224de2-ef99-448d-925f-32e0b8765d72,joshua Basig,https://play-lh.googleusercontent.com/a/ACg8ocIHnl7ukMQIis3Zx3Ncld-iFaPk0pWnP_w4p2e5CZ3mA1JkDA=mo,You Always Locked My account. my account Basig Joshua with genshin character profile,1,1,,2024-10-28 13:08:22,,,,Facebook
73210fd9-bf63-4aa8-ac0b-dd4480f80134,Alfredo manuel Mathe,https://play-lh.googleusercontent.com/a/ACg8ocI5fNbYR4Wp-8wKjB90MjskrYfnS_o-3NjhGJCv_dYXtdeGaw=mo,❤️Cristiana mathe❤️,5,0,486.0.0.66.70,2024-10-28 13:08:12,,,486.0.0.66.70,Facebook
a9f1998d-6dd9-4265-b45d-41a596acde60,Hyper BaBa Ji,https://play-lh.googleusercontent.com/a-/ALV-UjX2sJZ1kIVcjG0miNf9v9zlPWQypY18uIGGihvB3iwaxMtWdJyO,Skibidi,5,0,487.1.0.74.74,2024-10-28 13:08:10,,,487.1.0.74.74,Facebook
9e19a05d-7e71-4526-bab5-87a6158176fd,Domach Bielson,https://play-lh.googleusercontent.com/a-/ALV-UjVwIlhDQesbaCzfRHpOA7WdIv88jMwbYCB98JUmzH28CKajI-Q,nice as usual but require voice search,4,0,487.1.0.74.74,2024-10-28 13:07:47,,,487.1.0.74.74,Facebook
dce8384c-078c-4a97-8cc6-6e0ad7766ad0,Elvis Ken Obete,https://play-lh.googleusercontent.com/a/ACg8ocIcNjaLMuOE9jvGIk2yELk7D4uPLK9gKrD8nWIBuB658P6o8A=mo,Cool app,5,0,445.0.0.34.118,2024-10-28 13:07:34,,,445.0.0.34.118,Facebook
482e3aac-403d-43db-b9e6-77d761caff23,Kamrul Hasan,https://play-lh.googleusercontent.com/a/ACg8ocI6350cKD0lV1TIxvq11S5VnhpNq9Efass3IG_3WLcYGJWJ-g=mo,RAJU 💪,5,0,487.1.0.74.74,2024-10-28 13:06:15,,,487.1.0.74.74,Facebook
693585b7-4689-4950-86f7-91766cfec477,Saphelela Bhengu,https://play-lh.googleusercontent.com/a/ACg8ocIvadpN-MMngBwAraWpj2h9qJWs88J_FzB9BkHR2DH3GRRwZQ=mo,love it it's more Instagramy now,5,0,486.0.0.66.70,2024-10-28 13:06:02,,,486.0.0.66.70,Facebook
a5db923b-e531-469a-a4ed-d07f2f919915,Elenor Frencillo,https://play-lh.googleusercontent.com/a/ACg8ocKANh_IAfiQD47ffmWNRVlBJeYuOAmTf1Ctf0GAMswgKzcd2A=mo,Some times my Videos that I posted is so short although it's 1hr or 2hrs I think it's a bug?? I guess???,5,0,486.0.0.66.70,2024-10-28 13:05:31,,,486.0.0.66.70,Facebook
34a6b637-09fc-4b1d-81de-f6caf8730886,Umar Khan,https://play-lh.googleusercontent.com/a/ACg8ocLHlkhZO0exeMCM2kAIIm_HmhVcNLoPUAWN8kytaTiKGS-dlQ=mo,👌👌👌,3,0,485.0.0.70.77,2024-10-28 13:05:04,,,485.0.0.70.77,Facebook
a7f1300e-5a27-4110-b4c0-95ec7ad28180,धर्मेंद्र साहनी,https://play-lh.googleusercontent.com/a/ACg8ocJuNdtPrKMI13QwvET48qlBgCTsfkynUZj4R3yZ79Rl_DOalg=mo,Bajrangi Bk kumar,5,0,487.1.0.74.74,2024-10-28 13:04:56,,,487.1.0.74.74,Facebook
203a48e4-3d34-4f5a-bd05-f3825bd774f8,Rabelani Malise,https://play-lh.googleusercontent.com/a/ACg8ocL5HplAgkgWdhiqtFYXKWaZ2if5BYWrt9kqApsu7CU_R2CpEg=mo,It's fine,3,0,486.0.0.66.70,2024-10-28 13:03:22,,,486.0.0.66.70,Facebook
c0c29afb-a4dc-4926-be6c-00a56cbd002d,atta ullah,https://play-lh.googleusercontent.com/a-/ALV-UjUVOau2rPOfL2xfkqxVMY6r3xJqRZAJFOYYReSI51hsHWRGdXFY,Excellent,5,0,487.1.0.74.74,2024-10-28 13:02:13,,,487.1.0.74.74,Facebook
63ea5533-8385-4c80-ba73-1ec8f087d3e8,Khurram Ansari,https://play-lh.googleusercontent.com/a/ACg8ocLRJJvCwEqEkRDBWufU7TjlmpaNnxtcFbg3TKvmp6Uggde6Pw=mo,thank,1,0,,2024-10-28 13:02:05,,,,Facebook
2a375bbc-c6fe-4ec9-a531-fe2e4d3e26c8,Sahil Surwade,https://play-lh.googleusercontent.com/a/ACg8ocKcIh6nUn4PtDSj5eqoEQ8zBg5y6WGg6SW1q5KXdFmMcF9rnw=mo,this,5,0,487.1.0.74.74,2024-10-28 13:01:54,,,487.1.0.74.74,Facebook
782cd1a3-d587-4626-8741-dac508f34e0b,Habib A.F.,https://play-lh.googleusercontent.com/a-/ALV-UjWazGPrLcJ9h2jqruBUMZjcDyezSrSmPzrxQp_p93Qk99ou7AvB,Facebook bots are so bad. I don't know why Facebook bots turned off my pro mode account without me turning it off directly.,1,0,487.1.0.74.74,2024-10-28 13:01:32,,,487.1.0.74.74,Facebook
e449caeb-ed2e-409a-8644-7eeefe8746f6,Manoj Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLoIL_6gP2dmM1PtpnUuIPYe8KmXOIzsapW86JexwfFkDI5wA=mo,very good 😊,5,0,,2024-10-28 13:00:33,,,,Facebook
d3eb1b15-aa7e-4ded-9569-36c2b9d61c56,Furqan Qadri,https://play-lh.googleusercontent.com/a/ACg8ocKt3S2hPH3yt8IjtlxeNqj8RN7dKaGxKki7IxD3MEgXGA0JhA=mo,facebook team.I work Original Your Facebook Platform but my profile sexual activity policy issue thanks,1,0,,2024-10-28 13:00:24,,,,Facebook
e510f41a-0445-4cce-af85-04be0e587e86,Princess Ella Isabida,https://play-lh.googleusercontent.com/a-/ALV-UjUPbocrDdummKY16c5aGR-ubWFXYvMJ8dU44aEQoxoNrBc2SXt8,Bakit kaunti lang ang viewers ng story ko sa Facebook,1,0,487.1.0.74.74,2024-10-28 12:59:59,,,487.1.0.74.74,Facebook
d3e8173e-fb9a-4195-95e5-afa10fe74a43,David Palacios,https://play-lh.googleusercontent.com/a/ACg8ocI_Gx-iCBRus0SKSlg6GsL6FDX89R3XlpiuRkd9hZDQ4v86xw=mo,reels adds scams,1,0,487.1.0.74.74,2024-10-28 12:59:41,,,487.1.0.74.74,Facebook
f6cff523-1a4d-47fa-ba2e-e98b4dc95257,Sima Moni,https://play-lh.googleusercontent.com/a/ACg8ocLu9KK0cr6lwRLX31ohMk_rgjH1ErNY2BS0v-OohvK-GFoyCw=mo,❤️,5,0,487.1.0.74.74,2024-10-28 12:59:07,,,487.1.0.74.74,Facebook
82126240-1346-460d-8892-4662b07e91d7,Surat Station,https://play-lh.googleusercontent.com/a/ACg8ocJe6_8Ikm3KunxFcTOb6ERrjrglz-d6ek1b7lirxAsqkFApZg=mo,6 FYI,3,0,436.0.0.35.101,2024-10-28 12:58:57,,,436.0.0.35.101,Facebook
8e148049-5645-4389-bdbc-3640dcf1269d,Muhmmad Hamal Mahar,https://play-lh.googleusercontent.com/a/ACg8ocJPAboJaUNMS0siZ_r7ns_3Rf8WjnUukMjBn4DkDUIT6Q9rsA=mo,Muhammad Hamal Mahar,5,0,,2024-10-28 12:58:44,,,,Facebook
76029707-d783-41f9-b81e-38f2619a8836,moumita paul,https://play-lh.googleusercontent.com/a/ACg8ocJO0vwiQDIv2pwmEUP8aI-ittgTJ-A_0eM58Vq9z0wLnQCI6Do=mo,ok,5,0,487.1.0.74.74,2024-10-28 12:58:40,,,487.1.0.74.74,Facebook
deaa8c08-8b1f-4c34-97c8-dd7e064c89df,Harry Poalses,https://play-lh.googleusercontent.com/a/ACg8ocIaYNZlvemSbg75qHVnUhoIwnauwOdKYtzkHHuLqOi7ozEt5w=mo,Excellent Customer Service,5,0,436.0.0.35.101,2024-10-28 12:58:31,,,436.0.0.35.101,Facebook
8575597f-bf7d-4d9e-94ae-dd71be33c70a,Rowel Calderon,https://play-lh.googleusercontent.com/a/ACg8ocJXE-vwm7lhQqTK1Y_7dAlnq4Wu8Covv1ko4ChAqaCVQeAqwA=mo,thank you,5,0,,2024-10-28 12:58:31,,,,Facebook
2b0b809d-2b85-42b0-b68d-db0b5b9593b2,jamali a,https://play-lh.googleusercontent.com/a/ACg8ocJY0b27SM3MI_rbmTXXeRkSb0bzUsR2AQpJyDKgQejsfRBgwg=mo,MY ACCOUNT HAS BEEN LOCKED🔐 ALMOST 5 MONTH AGO I'M PROVIDING MY IDENTITY ALOTS OF TIME MY IDENTITY HAS BEEN CLEARLD BY OWN SIDE BUT MY ACCOUNT HAS NOT BEEN UNLOCKED BECAUSE OF SOME LINK ISSUES PLEASE RESOLVE MY ISSUE AND OPEN MY ACCOUNT SOON AS SOON I'M VERY THANKFUL TO YOU .,1,0,,2024-10-28 12:58:28,,,,Facebook
44232345-d836-486c-98c5-8e502d9f2802,Mary jane Bonaagua,https://play-lh.googleusercontent.com/a/ACg8ocIRYWvTz-b01V6No0AIFAwrwNtt_6UxT1VQqLjfoUCD85WEmQ=mo,Good,5,0,211.0.0.43.112,2024-10-28 12:58:02,,,211.0.0.43.112,Facebook
ffca9e32-8d2f-4d13-a110-d742bb5973dd,Ustat Ustat,https://play-lh.googleusercontent.com/a/ACg8ocLUgSu2gEvJfdhVqkoVBVxdEN61S1CkHTS9GFeQLvqsYhCobQ=mo,Facebook,5,0,,2024-10-28 12:57:24,,,,Facebook
30dbe188-59ee-4cf0-9d86-06a395b162e4,Amjad Jamal,https://play-lh.googleusercontent.com/a-/ALV-UjULjWssPzdsr9sKHvxDb_gcAlaq_jC50GT_Bc5a57RGrUKCxCD_,Awsome.its a most useful platform to describe our emotions and thinkings. We can describe everything in a proper manner.,5,0,456.0.0.39.90,2024-10-28 12:57:17,,,456.0.0.39.90,Facebook
e46cc4e9-be71-432e-8f39-5af3394a86b5,Elochukwu james Wilfred,https://play-lh.googleusercontent.com/a/ACg8ocJhLd9Kg9R7IQcJz1KX6XRj-peaPlPTqW9w4WOvRiG1Vr3lnA=mo,nice,5,0,485.0.0.70.77,2024-10-28 12:55:53,,,485.0.0.70.77,Facebook
e735dce8-3a15-41dd-927a-13c141a35b4c,Annette Vanattaz,https://play-lh.googleusercontent.com/a-/ALV-UjUkjzL-8A-s8mvZ3MDBpAoF2c32L7jANRRFcd5fRct1ULlzQ5M,"I really enjoy Facebook, but I HATE THAT JUST ANYONE CAN STEAL YOUR PICTURES AND PRETEND TO BE YOU. CLONING OR HACKING WHATEVER U WANT TO CALL IT.",4,0,487.1.0.74.74,2024-10-28 12:55:35,,,487.1.0.74.74,Facebook
e1891676-9311-4cbd-8842-3ba0501a4c85,Chima Onwuegbule,https://play-lh.googleusercontent.com/a/ACg8ocLQcLInRblqKEc5lAbT8sw8mNg2sJsin8Zkl7U5fE1_BOpimw=mo,Wonderful experience in here,4,0,480.0.0.54.88,2024-10-28 12:55:31,,,480.0.0.54.88,Facebook
20dc4f4c-2f67-4ae2-8b32-e47029955e6a,Polas Vai,https://play-lh.googleusercontent.com/a/ACg8ocLdyNNO34eMJoqlv43I9e91R7BeU-AqGVzj_ZDIcZnQClIsGw=mo,Op,5,0,,2024-10-28 12:55:09,,,,Facebook
873cc21c-7a63-4050-9f4b-2b8f59a01180,Justice Nsibande,https://play-lh.googleusercontent.com/a/ACg8ocJxaGBarC6cfTVpsHCeF0AaNb7MgO76L82wOc1kh9oL0k4v5g=mo,Pwrfect space indeed,5,0,443.0.0.23.229,2024-10-28 12:55:06,,,443.0.0.23.229,Facebook
5cb0d027-1430-4734-89cd-6997197895f0,Azeem Chandi,https://play-lh.googleusercontent.com/a-/ALV-UjWRbYxZ-QVIpXmWRl5WduTUT5Ulx3b1-gmOL_fTo2x0sjj___DO,5star,5,0,484.0.0.63.83,2024-10-28 12:54:50,,,484.0.0.63.83,Facebook
f4627ae2-4970-47e0-9c78-424a5a21e23f,Daniel Samson,https://play-lh.googleusercontent.com/a/ACg8ocLys41JDtFlCZeRYwusMoCO9rleBH_Kj6fg5bTxQDdVfpPDOw=mo,8th t,1,0,477.0.0.56.80,2024-10-28 12:54:48,,,477.0.0.56.80,Facebook
06f3e073-cff1-46b0-8437-34e01561a9c0,Dijabelle Petines,https://play-lh.googleusercontent.com/a/ACg8ocKgf8-HonqYFF92S_Alj4fm-YSnueUDgJohm3o-ERr0IGEdxw=mo,good and safe anytime 😍🥰😍🥰,5,0,487.1.0.74.74,2024-10-28 12:54:17,,,487.1.0.74.74,Facebook
a7314cb0-4cd0-49ee-8b71-66249bfb82d3,Edna Pante,https://play-lh.googleusercontent.com/a/ACg8ocIT-vfCwudouzCQ9KLrPRq2MGXboShO9gt6r15ChayTs_UfdQ=mo,"easy to reach family, friends and relatives 😉",5,0,,2024-10-28 12:53:54,,,,Facebook
b81fb6c6-f3db-41f9-aafb-884fcff04ca7,TRAVEL WITH WISH,https://play-lh.googleusercontent.com/a-/ALV-UjXkBSW_OUoPpmx8A-suCKhdIsnoNY0qnhZEJxwl2NigzQNwl0rF,"it's very awesome page I got it,,I really enjoy very think ,,,recommend 👍👍",5,0,487.1.0.74.74,2024-10-28 12:53:00,,,487.1.0.74.74,Facebook
70684a75-cc72-49cf-9d8e-464c83e165e4,Md Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUntbS0dGytNcJzVyb1BEipfK8XKO8cTC1YBLaH-7ge-D-38TQ,Niec,5,0,,2024-10-28 12:52:46,,,,Facebook
ba116816-dbac-4aee-9bc6-4bdf93d488c6,Maaz Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUmNj3QPFmMdYH_MX_L6IDFC91nVxCFXbXw5VmO_qhzsi3iPOJp,Hi Facebook team Please unlock my account please 🥺🥺,5,0,486.0.0.66.70,2024-10-28 12:52:44,,,486.0.0.66.70,Facebook
4f383326-ffe3-409b-bb53-1d3b519f8b7c,juraifa islam,https://play-lh.googleusercontent.com/a/ACg8ocITXTc676ilRttnhpRZt712fta-QZXozrokFanhp8o4kKecLQ=mo,amazing,5,0,480.0.0.54.88,2024-10-28 12:52:41,,,480.0.0.54.88,Facebook
3aab2ddb-027f-483a-98b9-4d90333fa5d2,Mst. Shanta Khatun,https://play-lh.googleusercontent.com/a-/ALV-UjXfXfazf4j9q7Q0whoX8XEL9NMKS8VGAwGorZTrI8I5wujW6Ks,useful,2,0,487.1.0.74.74,2024-10-28 12:51:41,,,487.1.0.74.74,Facebook
12238151-c180-432a-b94b-44b53914a9c8,Bittu Yadav,https://play-lh.googleusercontent.com/a/ACg8ocKcLHGEpnYVsT8jj6EQ6S5KGd59FnC1wWFLAJjYTt9iJI-o1Q=mo,Fgsiiwe orbital aaibee January fool kalpan oo usual ur jaiisan kabira soap will kal kal takala orbital isso,5,0,,2024-10-28 12:51:16,,,,Facebook
56a94ca8-7058-421a-99ba-9dac1dd1047b,Sengchang Sangma,https://play-lh.googleusercontent.com/a/ACg8ocKUV8m_IlQao3BNNcSVJCu_YRCjKjLp6P0oHeHvbr0DAelXSQ=mo,Sengchang m sangma,1,0,487.1.0.74.74,2024-10-28 12:50:52,,,487.1.0.74.74,Facebook
c6072cb0-23af-42c2-90a6-6d27fe723d34,Habib Ahmed,https://play-lh.googleusercontent.com/a/ACg8ocLnA79omL5hul42g_lWWjH2cUOAcwjaPj63FXGrKWfwcQDNLc4=mo,মায়াবী,5,0,433.0.0.31.111,2024-10-28 12:50:34,,,433.0.0.31.111,Facebook
e7c0ddf5-fa2c-4db2-ab6b-cd7550bbb878,Lisa Johnson,https://play-lh.googleusercontent.com/a/ACg8ocL8VVCfFcAG5Fhcf7BoMITWY7aMoPG8EGDZXVdyGVHT64hX_g=mo,Grand Master LEE and the Lee Family are truly one of kind.,5,0,487.1.0.74.74,2024-10-28 12:50:28,,,487.1.0.74.74,Facebook
f9d46f0d-92ea-417f-a2c1-43b415d1f9f6,Abdul Latif,https://play-lh.googleusercontent.com/a/ACg8ocKBYYtMkuPBKpQO3qW_e8GgX4NsXrPHIwqaXD3MjjZCfWNJAQ=mo,Good,5,0,484.0.0.63.83,2024-10-28 12:49:55,,,484.0.0.63.83,Facebook
d9caa3c2-09dc-48a0-85d1-77aff00641ce,Arjun Rajput,https://play-lh.googleusercontent.com/a-/ALV-UjXekrcDk9xd41PKqv8vGltOe2iMpAJOU4RVJBvIARYs2lA1oKZ-,nice,4,0,486.0.0.66.70,2024-10-28 12:49:33,,,486.0.0.66.70,Facebook
9586cc3d-0d5c-4db5-a075-f96da529b18b,SK HASNAT Ali,https://play-lh.googleusercontent.com/a/ACg8ocLencF82Nj-e--IV6jitNJd_xHCzXpD8Apd5tKfrjYDoLTwjg=mo,Wow,5,0,,2024-10-28 12:49:16,,,,Facebook
c608beee-226d-4185-99a4-a020c6ced3f0,Barbhie Vallen Balensona Banderada,https://play-lh.googleusercontent.com/a-/ALV-UjUwp3B0ZEkEp5v8HvtLCCNWRLNtBCVuo93EHondyGbNmGbMjj4,"gonna rate this as one, theres always so many times that i got restricted for no reason, even now. I just woke up and decided to go online just to see my account being restricted for a reason that's called ""Violence"". Like wth, I didn't even do anything yet, but im restricted. While some/many accounts don't get restricted for posting p0rn in this social media platform. Theres also a time when i also got restricted, for 24 hours and sometimes even a week. But really 0/10 for me.",1,0,,2024-10-28 12:49:14,,,,Facebook
2ea4308b-75af-4265-bb05-3060c55f37a3,Shampa Goswami,https://play-lh.googleusercontent.com/a/ACg8ocJDlP0siVZ7u8JGP5ZD_xbaWp1y4LI49nNvx35JD8YGFJZw=mo,❤️,5,0,482.0.0.51.80,2024-10-28 12:48:19,,,482.0.0.51.80,Facebook
e2017992-efcb-4dc2-b8bb-f2d57ea8833c,kundan kumar rajak,https://play-lh.googleusercontent.com/a-/ALV-UjX6XqFSHrbZhTb_MsgRzCPxgoOBzaWhOS_uSso-VmzYa-EBej3v,very nice,1,0,487.1.0.74.74,2024-10-28 12:48:12,,,487.1.0.74.74,Facebook
8b96fe5f-2b3a-4cfc-b32d-f29410cfc40f,Hannah Mae Devenosa,https://play-lh.googleusercontent.com/a-/ALV-UjWsKqUBAmNRoFwgFDwjRpIhqQQmh6Wv1Ukz8TztN6wkWU5uT2o,❤️❤️,5,0,487.1.0.74.74,2024-10-28 12:47:28,,,487.1.0.74.74,Facebook
